151380,15.301,16.294,15.301
151700,15.32,16.251,15.32
152060,15.34,16.202,15.34
152420,15.359,16.153,15.359
152780,15.378,16.103,15.378
153140,15.396,16.052,15.397
153500,15.414,16,15.414
153860,15.431,15.961,15.431
154220,15.447,15.935,15.447
154580,15.463,15.907,15.463
154800,15.472,15.89,15.472
154840,15.473,15.888,15.473
154870,15.475,15.885,15.475
154980,15.479,15.876,15.479
155300,15.492,15.85,15.492
155660,15.505,15.822,15.505
156020,15.518,15.793,15.518
156380,15.529,15.765,15.529
156740,15.54,15.736,15.54
157100,15.517,15.721,15.55
157460,15.472,15.708,15.559
157820,15.428,15.694,15.568
158180,15.383,15.68,15.575
158400,15.356,15.671,15.579
158440,15.352,15.67,15.58
158470,15.348,15.668,15.581
158580,15.336,15.664,15.583
158900,15.305,15.651,15.588
159260,15.273,15.636,15.593
159620,15.243,15.631,15.597
159980,15.214,15.626,15.601
160340,15.185,15.62,15.604
160700,15.157,15.613,15.606
161060,15.13,15.61,15.607
161420,15.103,15.609,15.608
161780,15.076,15.608,15.608
162000,15.06,15.608,15.608
162040,15.057,15.608,15.608
162070,15.055,15.608,15.608
162180,15.046,15.608,15.608
162500,15.019,15.606,15.606
162860,14.989,15.605,15.605
163220,14.958,15.602,15.602
163580,14.927,15.599,15.599
163940,14.896,15.596,15.596
164300,14.865,15.592,15.592
164660,14.833,15.588,15.588
165020,14.802,15.583,15.583
165380,14.77,15.577,15.577
165600,14.751,15.574,15.574
165640,14.748,15.573,15.573
165670,14.744,15.573,15.573
165780,14.733,15.571,15.571
166100,14.694,15.566,15.566
166460,14.649,15.559,15.559
166820,14.603,15.552,15.552
167180,14.555,15.545,15.545
167540,14.506,15.537,15.537
167900,14.456,15.529,15.529
168260,14.406,15.52,15.52
168620,14.355,15.511,15.511
168980,14.303,15.502,15.502
169200,14.272,15.496,15.496
169240,14.267,15.495,15.495
169270,14.262,15.494,15.494
169380,14.246,15.491,15.491
169700,14.199,15.482,15.482
170060,14.146,15.471,15.471
170420,14.093,15.46,15.46
170780,14.04,15.448,15.448
171140,13.986,15.436,15.436
171500,13.932,15.424,15.424
171860,13.877,15.411,15.411
172220,13.823,15.397,15.397
172580,13.768,15.383,15.383
172800,13.735,15.375,15.375
172840,13.73,15.373,15.373
172870,13.725,15.372,15.372
172980,13.714,15.368,15.368
173300,13.693,15.354,15.354
173660,13.677,15.339,15.339
174020,13.665,15.323,15.323
174380,13.656,15.306,15.306
174740,13.65,15.289,15.289
175100,13.645,15.272,15.272
175460,13.643,15.254,15.254
175820,13.641,15.236,15.236
176180,13.641,15.217,15.217
176400,13.641,15.206,15.206
176440,13.641,15.204,15.204
176470,13.641,15.202,15.202
176580,13.638,15.196,15.196
176900,13.624,15.179,15.179
177260,13.604,15.159,15.159
177620,13.583,15.14,15.14
177980,13.561,15.12,15.12
178340,13.538,15.1,15.1
178700,13.514,15.08,15.08
179060,13.489,15.059,15.059
179420,13.465,15.039,15.039
179780,13.44,15.019,15.019
180000,13.424,15.007,15.007
180040,13.422,15.005,15.005
180070,13.419,15.003,15.003
180180,13.412,14.997,14.997
180500,13.389,14.979,14.979
180860,13.363,14.958,14.958
181220,13.337,14.938,14.938
181580,13.31,14.918,14.918
181940,13.284,14.898,14.898
182300,13.258,14.878,14.878
182660,13.231,14.857,14.857
183020,13.204,14.837,14.837
183380,13.178,14.817,14.817
183600,13.161,14.805,14.805
183640,13.159,14.803,14.803
183670,13.156,14.801,14.801
183780,13.15,14.794,14.794
184100,13.132,14.776,14.776
184460,13.113,14.756,14.756
184820,13.096,14.735,14.735
185180,13.079,14.715,14.715
185540,13.063,14.694,14.694
185900,13.048,14.673,14.673
186260,13.032,14.653,14.653
186620,13.017,14.632,14.632
186980,13.002,14.611,14.611
187200,12.993,14.599,14.599
187240,12.992,14.597,14.597
187270,12.99,14.595,14.595
187380,12.986,14.588,14.588
187700,12.973,14.57,14.57
188060,12.959,14.549,14.549
188420,12.945,14.528,14.528
188780,12.931,14.507,14.507
189140,12.917,14.486,14.486
189500,12.903,14.466,14.466
189860,12.89,14.445,14.445
190220,12.876,14.424,14.424
190580,12.863,14.403,14.403
190800,12.855,14.391,14.391
190840,12.854,14.389,14.389
190870,12.852,14.387,14.387
190980,12.848,14.381,14.381
191300,12.836,14.362,14.362
191660,12.823,14.342,14.342
192020,12.81,14.321,14.321
192380,12.797,14.301,14.301
192740,12.784,14.281,14.281
193100,12.771,14.26,14.26
193460,12.759,14.24,14.24
193820,12.746,14.22,14.22
194180,12.733,14.2,14.2
194400,12.725,14.188,14.188
194440,12.724,14.186,14.186
194470,12.723,14.184,14.184
194580,12.72,14.178,14.178
194900,12.712,14.16,14.16
195260,12.703,14.14,14.14
195620,12.696,14.121,14.121
195980,12.689,14.101,14.101
196340,12.682,14.082,14.082
196700,12.675,14.062,14.062
197060,12.669,14.043,14.043
197420,12.662,14.024,14.024
197780,12.656,14.005,14.005
198000,12.653,13.993,13.993
198040,12.652,13.992,13.992
198070,12.651,13.99,13.99
198180,12.649,13.984,13.984
198500,12.641,13.967,13.967
198860,12.631,13.948,13.948
199220,12.62,13.93,13.93
199580,12.61,13.911,13.911
199940,12.599,13.893,13.893
200300,12.588,13.875,13.875
200660,12.577,13.857,13.857
201020,12.566,13.839,13.839
201380,12.555,13.821,13.821
201600,12.548,13.81,13.81
201640,12.547,13.809,13.809
201670,12.546,13.807,13.807
201780,12.543,13.802,13.802
202100,12.537,13.786,13.786
202460,12.53,13.768,13.768
202820,12.523,13.751,13.751
203180,12.517,13.734,13.734
203540,12.511,13.717,13.717
203900,12.506,13.7,13.7
204260,12.5,13.683,13.683
204620,12.495,13.667,13.667
204980,12.49,13.65,13.65
205200,12.487,13.64,13.64
205240,12.487,13.638,13.638
205270,12.487,13.637,13.637
205380,12.49,13.632,13.632
205700,12.504,13.617,13.617
206060,12.526,13.601,13.601
206420,12.551,13.585,13.585
206780,12.578,13.569,13.569
207140,12.607,13.553,13.553
207500,12.637,13.538,13.538
207860,12.669,13.522,13.522
208220,12.702,13.507,13.507
208580,12.736,13.492,13.492
208800,12.756,13.483,13.483
208840,12.76,13.482,13.482
208870,12.765,13.48,13.48
208980,12.782,13.476,13.476
209300,12.849,13.463,13.463
209660,12.933,13.449,13.449
210020,12.967,13.435,13.435
210380,13.001,13.422,13.422
210740,13.04,13.409,13.409
211100,13.084,13.397,13.397
211460,13.131,13.426,13.385
211820,13.164,13.533,13.374
212180,13.183,13.642,13.364
212400,13.195,13.709,13.358
212440,13.197,13.72,13.357
212470,13.199,13.73,13.356
212580,13.205,13.76,13.353
212900,13.226,13.846,13.345
213260,13.252,13.939,13.338
213620,13.271,14.03,13.331
213980,13.28,14.121,13.325
214340,13.29,14.212,13.32
214700,13.301,14.302,13.316
215060,13.309,14.393,13.314
215420,13.311,14.484,13.313
215780,13.313,14.574,13.313
216000,13.313,14.629,13.313
216040,13.313,14.639,13.313
216070,13.313,14.648,13.313
216180,13.314,14.679,13.314
216500,13.316,14.777,13.316
216860,13.32,14.89,13.32
217220,13.325,15.007,13.325
217580,13.331,15.125,13.331
217940,13.338,15.245,13.338
218300,13.347,15.367,13.347
218660,13.357,15.49,13.357
219020,13.369,15.614,13.369
219380,13.381,15.74,13.381
219600,13.389,15.815,13.389
219640,13.391,15.827,13.391
219670,13.392,15.838,13.392
219780,13.396,15.87,13.396
220100,13.41,15.953,13.41
220460,13.427,16.037,13.427
220820,13.444,16.117,13.444
221180,13.464,16.193,13.464
221540,13.484,16.268,13.484
221900,13.506,16.34,13.506
222260,13.529,16.412,13.529
222620,13.553,16.482,13.553
222980,13.579,16.551,13.579
223200,13.595,16.593,13.595
223240,13.597,16.599,13.597
223270,13.6,16.606,13.6
223380,13.608,16.624,13.608
223700,13.633,16.676,13.633
224060,13.662,16.73,13.662
224420,13.692,16.782,13.692
224780,13.723,16.833,13.723
225140,13.755,16.882,13.755
225500,13.788,16.93,13.788
225860,13.822,16.978,13.822
226220,13.856,17.024,13.856
226580,13.891,17.07,13.891
226800,13.913,17.098,13.913
226840,13.916,17.102,13.916
226870,13.92,17.107,13.92
226980,13.931,17.119,13.931
227300,13.963,17.153,13.963
227660,14,17.189,14
228020,14.038,17.223,14.038
228380,14.075,17.256,14.075
228740,14.114,17.289,14.114
229100,14.152,17.32,14.152
229460,14.191,17.351,14.191
229820,14.23,17.381,14.23
230180,14.27,17.411,14.27
230400,14.294,17.429,14.294
230440,14.298,17.432,14.298
230470,14.302,17.434,14.302
230580,14.314,17.441,14.314
230900,14.349,17.458,14.349
231260,14.389,17.473,14.389
231620,14.429,17.487,14.429
231980,14.47,17.499,14.47
232340,14.51,17.51,14.51
232700,14.55,17.52,14.55
233060,14.59,17.529,14.59
233420,14.63,17.538,14.63
233780,14.67,17.545,14.67
234000,14.694,17.55,14.694
234040,14.698,17.55,14.698
234070,14.702,17.55,14.702
234180,14.714,17.549,14.714
234500,14.75,17.54,14.75
234860,14.79,17.524,14.79
235220,14.829,17.505,14.829
235580,14.868,17.484,14.868
235940,14.907,17.461,14.907
236300,14.946,17.437,14.946
236660,14.984,17.411,14.984
237020,15.022,17.384,15.022
237380,15.059,17.356,15.059
237600,15.081,17.339,15.081
